timestamp,object,alert,confidence,coords
2025-09-05 13:37:51,person,Info,0.42,"[0.07481501996517181, 257.0482177734375, 34.18610763549805, 351.0106506347656]"
2025-09-05 13:37:51,chair,Info,0.35,"[15.584975242614746, 298.8836364746094, 107.61318969726562, 357.97882080078125]"
2025-09-05 13:37:51,tie,Info,0.30,"[301.8787536621094, 267.2071838378906, 395.5714416503906, 340.8990478515625]"
2025-09-05 13:37:51,chair,Info,0.29,"[95.80181884765625, 299.32354736328125, 156.9747314453125, 359.6308898925781]"
2025-09-05 13:37:51,chair,Info,0.25,"[49.92900085449219, 298.7763671875, 105.93267822265625, 329.0378723144531]"
2025-09-05 13:37:51,person,Caution,0.92,"[187.53785705566406, 102.74325561523438, 521.7365112304688, 357.2403869628906]"
2025-09-05 13:37:51,person,Info,0.45,"[0.051090534776449203, 256.1884765625, 34.60847854614258, 339.2500915527344]"
2025-09-05 13:37:51,chair,Info,0.38,"[46.51179504394531, 298.9874267578125, 106.35890197753906, 329.03875732421875]"
2025-09-05 13:37:51,person,Caution,0.92,"[187.50376892089844, 102.2955093383789, 521.8403930664062, 357.2572937011719]"
2025-09-05 13:37:51,person,Info,0.48,"[0.056733354926109314, 255.76966857910156, 31.41899299621582, 337.0885925292969]"
2025-09-05 13:37:51,chair,Info,0.29,"[15.844565391540527, 298.8603515625, 108.25508117675781, 357.94415283203125]"
2025-09-05 13:37:51,chair,Info,0.28,"[48.850101470947266, 298.85003662109375, 106.22584533691406, 329.389404296875]"
2025-09-05 13:37:51,person,Caution,0.92,"[188.24659729003906, 102.39734649658203, 522.7569580078125, 357.2413024902344]"
2025-09-05 13:37:51,person,Info,0.43,"[0.0, 255.67796325683594, 34.876705169677734, 339.222412109375]"
2025-09-05 13:37:51,chair,Info,0.30,"[49.0378532409668, 299.0093078613281, 106.14786529541016, 328.7890319824219]"
2025-09-05 13:37:51,chair,Info,0.27,"[18.80326271057129, 298.8736572265625, 108.00782012939453, 358.2739562988281]"
2025-09-05 13:37:52,person,Caution,0.92,"[188.19285583496094, 102.24778747558594, 522.8228149414062, 357.3646545410156]"
2025-09-05 13:37:52,chair,Info,0.39,"[47.923126220703125, 299.1722106933594, 106.07794189453125, 328.75323486328125]"
2025-09-05 13:37:52,person,Info,0.35,"[0.0, 255.55303955078125, 34.43760681152344, 341.8885803222656]"
2025-09-05 13:37:52,chair,Info,0.27,"[108.69183349609375, 299.7928161621094, 157.39366149902344, 330.8406677246094]"
2025-09-05 13:37:52,person,Caution,0.92,"[188.49990844726562, 102.10440063476562, 522.336669921875, 357.36767578125]"
2025-09-05 13:37:52,person,Info,0.39,"[0.0, 256.27911376953125, 30.412822723388672, 336.1681213378906]"
2025-09-05 13:37:52,chair,Info,0.36,"[48.45492172241211, 298.91583251953125, 105.5677490234375, 329.1409606933594]"
2025-09-05 13:37:52,person,Caution,0.92,"[188.65216064453125, 101.8389892578125, 522.4378662109375, 357.3058776855469]"
2025-09-05 13:37:52,person,Info,0.42,"[0.07374103367328644, 257.6033935546875, 35.37883758544922, 337.6289367675781]"
2025-09-05 13:37:52,chair,Info,0.33,"[48.83999252319336, 299.0402526855469, 106.17096710205078, 328.7477722167969]"
2025-09-05 13:37:52,chair,Info,0.26,"[108.61725616455078, 299.630126953125, 156.46510314941406, 331.07769775390625]"
2025-09-05 13:37:52,person,Caution,0.92,"[189.03421020507812, 102.71533966064453, 521.514892578125, 357.3212585449219]"
2025-09-05 13:37:52,person,Caution,0.92,"[187.7689971923828, 101.8370361328125, 524.1314697265625, 357.2806091308594]"
2025-09-05 13:37:52,chair,Info,0.44,"[48.165260314941406, 298.9054260253906, 105.74063110351562, 329.12890625]"
2025-09-05 13:37:52,person,Info,0.41,"[0.0, 257.4994812011719, 34.74126052856445, 339.2256774902344]"
2025-09-05 13:37:52,chair,Info,0.26,"[16.93509292602539, 299.14520263671875, 107.5073013305664, 357.7898254394531]"
2025-09-05 13:37:53,person,Caution,0.92,"[188.551025390625, 101.94039154052734, 528.6083984375, 357.3144226074219]"
2025-09-05 13:37:53,person,Info,0.53,"[0.035617537796497345, 257.7272033691406, 33.89967727661133, 338.8685607910156]"
2025-09-05 13:37:53,chair,Info,0.34,"[49.01316452026367, 299.09326171875, 106.06775665283203, 329.2279968261719]"
2025-09-05 13:37:53,person,Caution,0.92,"[188.73399353027344, 101.98660278320312, 528.237060546875, 356.94708251953125]"
2025-09-05 13:37:53,chair,Info,0.40,"[49.129615783691406, 298.95257568359375, 105.54328918457031, 329.1217041015625]"
2025-09-05 13:37:53,person,Info,0.37,"[0.0, 257.01947021484375, 33.95445251464844, 338.1429138183594]"
2025-09-05 13:37:53,person,Caution,0.92,"[188.3251953125, 101.8487548828125, 527.6187744140625, 357.9941101074219]"
2025-09-05 13:37:53,chair,Info,0.33,"[49.52616882324219, 299.0632629394531, 106.40895080566406, 328.99560546875]"
2025-09-05 13:37:53,chair,Info,0.31,"[107.48063659667969, 299.7432861328125, 156.49525451660156, 331.1286926269531]"
2025-09-05 13:37:54,person,Caution,0.92,"[189.0618896484375, 101.46300506591797, 528.5438842773438, 357.4432373046875]"
2025-09-05 13:37:54,person,Info,0.47,"[0.0, 257.1050720214844, 37.142486572265625, 343.9482727050781]"
2025-09-05 13:37:54,chair,Info,0.28,"[49.35258483886719, 299.0950622558594, 106.48519897460938, 329.3204650878906]"
2025-09-05 13:37:54,person,Caution,0.92,"[189.01075744628906, 100.89469909667969, 528.6422119140625, 358.3263244628906]"
2025-09-05 13:37:54,person,Info,0.50,"[0.0, 256.52618408203125, 37.07604217529297, 338.0043640136719]"
2025-09-05 13:37:54,chair,Info,0.36,"[49.21603012084961, 298.6955871582031, 106.33740234375, 328.7346496582031]"
2025-09-05 13:37:54,person,Caution,0.92,"[188.6222686767578, 100.9251937866211, 528.731201171875, 357.5848083496094]"
2025-09-05 13:37:54,chair,Info,0.44,"[49.69496536254883, 298.7437744140625, 105.63042449951172, 329.19720458984375]"
2025-09-05 13:37:54,person,Info,0.26,"[0.023604173213243484, 256.95599365234375, 36.10725402832031, 344.2401123046875]"
2025-09-05 13:37:54,person,Caution,0.92,"[189.81680297851562, 100.1752700805664, 529.0283813476562, 358.2175598144531]"
2025-09-05 13:37:54,person,Info,0.54,"[0.0, 257.022705078125, 37.73190689086914, 340.9818420410156]"
2025-09-05 13:37:54,chair,Info,0.36,"[48.871726989746094, 298.5527038574219, 105.671142578125, 329.7893371582031]"
2025-09-05 13:37:54,chair,Info,0.26,"[72.03289794921875, 299.16986083984375, 156.64382934570312, 347.5033264160156]"
2025-09-05 13:37:54,person,Caution,0.92,"[189.28671264648438, 100.45052337646484, 528.6297607421875, 357.74639892578125]"
2025-09-05 13:37:54,person,Info,0.46,"[0.0, 256.8870849609375, 35.73029327392578, 342.56878662109375]"
2025-09-05 13:37:54,chair,Info,0.37,"[48.762420654296875, 299.1357116699219, 105.31484985351562, 328.8509216308594]"
2025-09-05 13:37:54,person,Caution,0.92,"[188.72727966308594, 100.62096405029297, 528.876220703125, 357.65081787109375]"
2025-09-05 13:37:54,person,Info,0.38,"[0.0, 257.2995910644531, 35.69048309326172, 337.3893127441406]"
2025-09-05 13:37:54,chair,Info,0.31,"[11.465360641479492, 299.0965270996094, 107.39128875732422, 358.05633544921875]"
2025-09-05 13:37:54,chair,Info,0.28,"[49.49869155883789, 299.0021057128906, 105.7610092163086, 329.1324768066406]"
2025-09-05 13:37:55,person,Caution,0.92,"[188.1566925048828, 100.22855377197266, 529.8848876953125, 357.3458251953125]"
2025-09-05 13:37:55,person,Info,0.45,"[0.04259549826383591, 257.528564453125, 29.632577896118164, 340.3409729003906]"
2025-09-05 13:37:55,chair,Info,0.45,"[48.91184997558594, 298.8191223144531, 105.87438201904297, 329.20379638671875]"
2025-09-05 13:37:55,chair,Info,0.28,"[108.3249282836914, 299.9460754394531, 156.41912841796875, 331.5785827636719]"
2025-09-05 13:37:55,tv,Info,0.25,"[421.1645202636719, 229.1567840576172, 520.69189453125, 284.8878479003906]"
